zaman,boyut,kaynak_ip,hedef_ip,protokol,ttl,etiket,kaynak_port,hedef_port,bayraklar
1775625870.7645683,1080,192.178.24.42,10.111.197.48,6,114,1,443,54924,PA
1775625870.7658606,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.7666464,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.767623,679,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.7681403,54,172.217.168.110,10.111.197.48,6,116,1,443,60012,A
1775625870.768964,1022,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625870.769579,85,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625870.7700608,54,104.18.25.232,10.111.197.48,6,51,1,443,64900,A
1775625870.7707326,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.7714565,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.7721512,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.7728126,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.7734556,163,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.7743354,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.7751696,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.7759507,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.7765315,54,3.160.57.104,10.111.197.48,6,242,1,443,52937,A
1775625870.7770948,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.77751,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.7778754,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.778322,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.7786841,54,10.111.197.48,172.217.168.110,6,128,1,60012,443,A
1775625870.7789977,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.7792442,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.7794766,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.77971,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.7805688,155,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.7814772,75,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.7822568,85,10.111.197.48,172.217.168.110,6,128,1,60012,443,PA
1775625870.7829225,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.7836864,1288,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.7842813,1069,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.784755,222,192.178.24.42,10.111.197.48,17,52,1,443,50758,UDP
1775625870.785376,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.7859926,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.7864542,63,192.178.24.42,10.111.197.48,17,52,1,443,50758,UDP
1775625870.786826,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.787149,367,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.787398,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.787695,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.7879279,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.78815,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.7883933,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.7888906,79,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.7895615,75,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.7899876,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.7908375,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.791297,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.7918181,77,10.111.197.48,192.178.24.42,17,128,1,50758,443,UDP
1775625870.7924628,75,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.7929842,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.7934976,66,172.217.168.110,10.111.197.48,6,114,1,443,49273,SA
1775625870.7938616,66,192.178.24.42,10.111.197.48,6,115,1,443,61153,SA
1775625870.8116746,155,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.8176417,54,10.111.197.48,192.178.24.42,6,128,1,54924,443,A
1775625870.8397038,438,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625870.8416557,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8426645,477,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625870.8435204,165,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625870.844081,85,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625870.844775,93,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625870.8457432,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8463478,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8468378,54,10.111.197.48,172.217.168.110,6,128,1,60012,443,A
1775625870.847202,54,10.111.197.48,172.217.168.110,6,128,1,60012,443,A
1775625870.8475869,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8480191,93,10.111.197.48,172.217.168.110,6,128,1,60012,443,PA
1775625870.8485966,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8492436,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8507364,67,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.8514903,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8521793,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8527818,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8532975,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8538125,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.854343,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8551443,1292,10.111.197.48,172.217.168.110,17,128,1,56370,443,UDP
1775625870.856172,1292,10.111.197.48,172.217.168.110,17,128,1,56370,443,UDP
1775625870.8568094,176,10.111.197.48,172.217.168.110,6,128,1,60012,443,PA
1775625870.8580863,545,10.111.197.48,172.217.168.110,6,128,1,60012,443,PA
1775625870.8587127,54,172.217.168.110,10.111.197.48,6,116,1,443,60012,A
1775625870.8592637,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8597832,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8603697,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8609357,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8614802,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8621304,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8626897,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8630679,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.863624,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8642986,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8649414,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8657718,1292,10.111.197.48,216.239.38.120,17,128,1,62848,443,UDP
1775625870.8664942,1292,10.111.197.48,216.239.38.120,17,128,1,62848,443,UDP
1775625870.8670883,1292,10.111.197.48,216.239.38.120,17,128,1,62848,443,UDP
1775625870.867609,119,10.111.197.48,216.239.38.120,17,128,1,62848,443,UDP
1775625870.8681564,352,10.111.197.48,216.239.38.120,17,128,1,62848,443,UDP
1775625870.868532,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8689258,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8692367,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8696034,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8699555,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8706398,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.871194,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8717096,66,192.178.24.42,10.111.197.48,17,52,1,443,50758,UDP
1775625870.8728774,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8734457,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8739278,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.874446,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8750713,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.876087,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8766067,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8771036,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8776155,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8783672,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8792481,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8800027,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8811321,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8818877,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8826194,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8831234,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8837383,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8841422,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8845448,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8851442,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8889058,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.8964357,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8970537,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8975365,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.89796,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.8984213,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.8991244,72,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.8998828,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.900357,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.900672,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.90092,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.9061146,54,172.217.168.110,10.111.197.48,6,116,1,443,60012,A
1775625870.9150462,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.9255874,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.9264054,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.9272354,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.9314635,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.931993,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.9327831,74,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.9338574,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.9349532,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.9373233,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.9379222,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.9386966,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.93987,1393,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625870.9405708,814,34.160.122.198,10.111.197.48,6,113,1,443,59414,PA
1775625870.9448242,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.9453907,54,10.111.197.48,34.160.122.198,6,128,1,59414,443,A
1775625870.9458282,93,10.111.197.48,34.160.122.198,6,128,1,59414,443,PA
1775625870.946478,1288,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9469771,429,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9474397,199,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9482913,1287,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9492571,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9502907,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9510763,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9516995,77,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.9522614,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.9527485,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.953907,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9544554,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9552033,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9558926,82,216.239.38.120,10.111.197.48,17,52,1,443,62848,UDP
1775625870.9565675,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.957266,82,216.239.38.120,10.111.197.48,17,52,1,443,62848,UDP
1775625870.9579382,1292,216.239.38.120,10.111.197.48,17,52,1,443,62848,UDP
1775625870.9586732,1292,216.239.38.120,10.111.197.48,17,53,1,443,62848,UDP
1775625870.9592907,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.9598882,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.960564,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.961141,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9634268,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.963909,54,172.217.168.110,10.111.197.48,6,116,1,443,60012,A
1775625870.9647312,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9652185,54,172.217.168.110,10.111.197.48,6,116,1,443,60012,A
1775625870.9684103,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9693189,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9700668,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9709356,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.9747143,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.9791923,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.980174,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.980862,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9814472,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9819553,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9824967,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9833581,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.983959,82,172.217.168.110,10.111.197.48,17,50,1,443,56370,UDP
1775625870.984643,1292,172.217.168.110,10.111.197.48,17,50,1,443,56370,UDP
1775625870.985169,1292,172.217.168.110,10.111.197.48,17,51,1,443,56370,UDP
1775625870.9857311,1292,172.217.168.110,10.111.197.48,17,51,1,443,56370,UDP
1775625870.9863143,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9869492,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9875307,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9879036,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.9883327,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.9888237,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.989294,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.989851,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.990338,1292,10.111.197.48,172.217.168.110,17,128,1,56370,443,UDP
1775625870.992124,1292,216.239.38.120,10.111.197.48,17,52,1,443,62848,UDP
1775625870.9931931,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625870.9939709,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9947753,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625870.9954379,675,216.239.38.120,10.111.197.48,17,52,1,443,62848,UDP
1775625870.9961286,659,216.239.38.120,10.111.197.48,17,53,1,443,62848,UDP
1775625870.9968586,450,216.239.38.120,10.111.197.48,17,52,1,443,62848,UDP
1775625870.9974682,66,216.239.38.120,10.111.197.48,17,53,1,443,62848,UDP
1775625870.9979608,120,10.111.197.48,216.239.38.120,17,128,1,62848,443,UDP
1775625870.9984205,73,10.111.197.48,216.239.38.120,17,128,1,62848,443,UDP
1775625870.998966,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625870.9994872,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625871.0003262,1292,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625871.001025,1292,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625871.00174,1285,216.239.38.120,10.111.197.48,17,53,1,443,63305,UDP
1775625871.0024219,1292,172.217.168.110,10.111.197.48,17,50,1,443,56370,UDP
1775625871.003158,1292,172.217.168.110,10.111.197.48,17,51,1,443,56370,UDP
1775625871.003674,784,172.217.168.110,10.111.197.48,17,51,1,443,56370,UDP
1775625871.0043218,73,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625871.0102923,81,10.111.197.48,172.217.168.110,17,128,1,56370,443,UDP
1775625871.0115242,210,10.111.197.48,172.217.168.110,17,128,1,56370,443,UDP
1775625871.0170712,75,10.111.197.48,216.239.38.120,17,128,1,63305,443,UDP
1775625871.021822,54,34.160.122.198,10.111.197.48,6,113,1,443,59414,A
1775625871.0229404,74,10.111.197.48,216.239.38.120,17,128,1,62848,443,UDP
1775625871.0359213,127,216.239.38.120,10.111.197.48,17,52,1,443,62848,UDP
1775625871.0366173,199,216.239.38.120,10.111.197.48,17,52,1,443,62848,UDP
1775625871.0411334,73,10.111.197.48,216.239.38.120,17,128,1,62848,443,UDP
1775625871.0421004,66,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625871.0561204,124,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625871.0567045,633,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625871.0574653,162,216.239.38.120,10.111.197.48,17,52,1,443,62848,UDP
1775625871.0579903,226,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625871.0585086,85,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625871.0590656,93,172.217.168.110,10.111.197.48,6,116,1,443,60012,PA
1775625871.0596173,569,216.239.38.120,10.111.197.48,17,52,1,443,62848,UDP
1775625871.064008,54,10.111.197.48,172.217.168.110,6,128,1,60012,443,A
1775625871.0654902,54,10.111.197.48,172.217.168.110,6,128,1,60012,443,A
1775625871.0661304,77,10.111.197.48,216.239.38.120,17,128,1,62848,443,UDP
1775625871.066703,93,10.111.197.48,172.217.168.110,6,128,1,60012,443,PA
1775625871.0754616,1288,10.111.197.48,172.217.168.110,17,128,1,56370,443,UDP
1775625871.0761049,995,172.217.168.110,10.111.197.48,17,50,1,443,56370,UDP
1775625871.0767276,163,172.217.168.110,10.111.197.48,17,51,1,443,56370,UDP
1775625871.0775023,798,10.111.197.48,172.217.168.110,17,128,1,56370,443,UDP
1775625871.0819862,74,10.111.197.48,172.217.168.110,17,128,1,56370,443,UDP
1775625871.0911229,88,10.111.197.48,10.111.197.51,17,128,1,56908,53,UDP
1775625871.0917318,88,10.111.197.48,10.111.197.51,17,128,1,52553,53,UDP
1775625871.092275,67,216.239.38.120,10.111.197.48,17,52,1,443,63305,UDP
1775625871.101984,66,172.217.168.110,10.111.197.48,17,50,1,443,56370,UDP
1775625871.1143343,138,10.111.197.51,10.111.197.48,17,64,1,53,56908,UDP
1775625871.1154377,65,216.239.38.120,10.111.197.48,17,52,1,443,62848,UDP
1775625871.1224117,104,10.111.197.51,10.111.197.48,17,64,1,53,52553,UDP
1775625871.1230018,54,172.217.168.110,10.111.197.48,6,116,1,443,60012,A
1775625871.1262171,1292,10.111.197.48,172.217.21.234,17,128,1,49664,443,UDP
1775625871.127105,1292,10.111.197.48,172.217.21.234,17,128,1,49664,443,UDP
1775625871.154704,69,172.217.168.110,10.111.197.48,17,50,1,443,56370,UDP
1775625871.1991587,74,10.111.197.48,172.217.168.110,17,128,1,56370,443,UDP
1775625871.2001245,82,172.217.21.234,10.111.197.48,17,51,1,443,49664,UDP
1775625871.2007341,1292,172.217.21.234,10.111.197.48,17,51,1,443,49664,UDP
1775625871.2011445,1292,172.217.21.234,10.111.197.48,17,52,1,443,49664,UDP
1775625871.2029653,1292,172.217.21.234,10.111.197.48,17,51,1,443,49664,UDP
1775625871.2088468,1292,10.111.197.48,172.217.21.234,17,128,1,49664,443,UDP
1775625871.2178378,1288,172.217.168.110,10.111.197.48,17,50,1,443,56370,UDP
1775625871.218336,1292,172.217.168.110,10.111.197.48,17,50,1,443,56370,UDP
1775625871.2221334,534,172.217.168.110,10.111.197.48,17,50,1,443,56370,UDP
1775625871.2244303,77,10.111.197.48,172.217.168.110,17,128,1,56370,443,UDP
1775625871.2351475,1292,172.217.21.234,10.111.197.48,17,51,1,443,49664,UDP
1775625871.2359128,1292,172.217.21.234,10.111.197.48,17,52,1,443,49664,UDP
1775625871.2363503,588,172.217.21.234,10.111.197.48,17,52,1,443,49664,UDP
1775625871.241647,81,10.111.197.48,172.217.21.234,17,128,1,49664,443,UDP
1775625871.2422671,82,10.111.197.48,172.217.21.234,17,128,1,49664,443,UDP
1775625871.2427664,125,10.111.197.48,172.217.21.234,17,128,1,49664,443,UDP
1775625871.2432811,109,10.111.197.48,172.217.21.234,17,128,1,49664,443,UDP
1775625871.2438002,485,10.111.197.48,172.217.21.234,17,128,1,49664,443,UDP
1775625871.2550077,74,10.111.197.48,172.217.168.110,17,128,1,56370,443,UDP
